X Y Z
11.1633 88.1443 25.0000
11.5016 88.1443 25.0000
11.8398 88.1443 25.0000
12.1781 88.1443 25.0000
12.5164 88.1443 25.0000
12.8547 88.1443 25.0000
13.1930 88.1443 25.0000
13.5312 88.1443 25.0000
13.8695 88.1443 25.0000
14.2078 88.1443 25.0000
14.5461 88.1443 25.0000
14.8844 88.1443 25.0000
15.2227 88.1443 25.0000
15.5609 88.1443 25.0000
15.8992 88.1443 25.0000
16.2375 88.1443 25.0000
16.5758 88.1443 25.0000
16.9141 88.1443 25.0000
17.2523 88.1443 25.0000
17.5906 88.1443 25.0000
17.9289 88.1443 25.0000
18.2672 88.1443 25.0000
18.6055 88.1443 25.0000
18.9437 88.1443 25.0000
19.2820 88.1443 25.0000
19.6203 88.1443 25.0000
19.9586 88.1443 25.0000
20.2969 88.1443 25.0000
20.6352 88.1443 25.0000
20.9734 88.1443 25.0000
21.3117 88.1443 25.0000
21.6500 88.1443 25.0000
21.9883 88.1443 25.0000
22.3266 88.1443 25.0000
22.6648 88.1443 25.0000
23.0031 88.1443 25.0000
23.3414 88.1443 25.0000
23.6797 88.1443 25.0000
24.0180 88.1443 25.0000
24.3562 88.1443 25.0000
24.6945 88.1443 25.0000
25.0328 88.1443 25.0000
25.3711 88.1443 25.0000
25.7094 88.1443 25.0000
26.0477 88.1443 25.0000
26.3859 88.1443 25.0000
26.7242 88.1443 25.0000
27.0625 88.1443 25.0000
27.4008 88.1443 25.0000
27.7391 88.1443 25.0000
28.0773 88.1443 25.0000
28.4156 88.1443 25.0000
28.7539 88.1443 25.0000
29.0922 88.1443 25.0000
29.4305 88.1443 25.0000
29.7687 88.1443 25.0000
30.1070 88.1443 25.0000
30.4453 88.1443 25.0000
30.7836 88.1443 25.0000
31.1219 88.1443 25.0000
31.4602 88.1443 25.0000
31.7984 88.1443 25.0000
32.1367 88.1443 25.0000
32.4750 88.1443 25.0000
32.8133 88.1443 25.0000
33.1516 88.1443 25.0000
33.4898 88.1443 25.0000
33.8281 88.1443 25.0000
34.1664 88.1443 25.0000
34.5047 88.1443 25.0000
34.8430 88.1443 25.0000
35.1812 88.1443 25.0000
35.5195 88.1443 25.0000
35.8578 88.1443 25.0000
36.1961 88.1443 25.0000
36.5344 88.1443 25.0000
36.8727 88.1443 25.0000
37.2109 88.1443 25.0000
37.5492 88.1443 25.0000
37.8875 88.1443 25.0000
38.2258 88.1443 25.0000
38.5641 88.1443 25.0000
38.9023 88.1443 25.0000
39.2406 88.1443 25.0000
39.5789 88.1443 25.0000
39.9172 88.1443 25.0000
40.2555 88.1443 25.0000
40.5938 88.1443 25.0000
40.9320 88.1443 25.0000
41.2703 88.1443 25.0000
41.6086 88.1443 25.0000
41.9469 88.1443 25.0000
42.2852 88.1443 25.0000
42.6234 88.1443 25.0000
42.9617 88.1443 25.0000
43.3000 88.1443 25.0000
43.6383 88.1443 25.0000
43.9766 88.1443 25.0000
44.3148 88.1443 25.0000
44.6531 88.1443 25.0000
44.9914 88.1443 25.0000
45.3297 88.1443 25.0000
45.6680 88.1443 25.0000
46.0062 88.1443 25.0000
46.3445 88.1443 25.0000
46.6828 88.1443 25.0000
47.0211 88.1443 25.0000
47.3594 88.1443 25.0000
47.6977 88.1443 25.0000
48.0359 88.1443 25.0000
48.3742 88.1443 25.0000
48.7125 88.1443 25.0000
49.0508 88.1443 25.0000
49.3891 88.1443 25.0000
49.7273 88.1443 25.0000
50.0656 88.1443 25.0000
50.4039 88.1443 25.0000
50.7422 88.1443 25.0000
51.0805 88.1443 25.0000
51.4187 88.1443 25.0000
51.7570 88.1443 25.0000
52.0953 88.1443 25.0000
52.4336 88.1443 25.0000
52.7719 88.1443 25.0000
53.1102 88.1443 25.0000
53.4484 88.1443 25.0000
53.7867 88.1443 25.0000
54.1250 88.1443 25.0000
54.4633 88.1443 25.0000
54.8016 88.1443 25.0000
55.1398 88.1443 25.0000
55.4781 88.1443 25.0000
55.8164 88.1443 25.0000
56.1547 88.1443 25.0000
56.4930 88.1443 25.0000
56.8312 88.1443 25.0000
57.1695 88.1443 25.0000
57.5078 88.1443 25.0000
57.8461 88.1443 25.0000
58.1844 88.1443 25.0000
58.5227 88.1443 25.0000
58.8609 88.1443 25.0000
59.1992 88.1443 25.0000
59.5375 88.1443 25.0000
59.8758 88.1443 25.0000
60.2141 88.1443 25.0000
60.5523 88.1443 25.0000
60.8906 88.1443 25.0000
61.2289 88.1443 25.0000
61.5672 88.1443 25.0000
61.9055 88.1443 25.0000
62.2437 88.1443 25.0000
62.5820 88.1443 25.0000
62.9203 88.1443 25.0000
63.2586 88.1443 25.0000
63.5969 88.1443 25.0000
63.9352 88.1443 25.0000
64.2734 88.1443 25.0000
64.6117 88.1443 25.0000
64.9500 88.1443 25.0000
65.2883 88.1443 25.0000
65.6266 88.1443 25.0000
65.9648 88.1443 25.0000
66.3031 88.1443 25.0000
66.6414 88.1443 25.0000
66.9797 88.1443 25.0000
67.3180 88.1443 25.0000
67.6562 88.1443 25.0000
67.9945 88.1443 25.0000
68.3328 88.1443 25.0000
68.6711 88.1443 25.0000
69.0094 88.1443 25.0000
69.3477 88.1443 25.0000
69.6859 88.1443 25.0000
70.0242 88.1443 25.0000
70.3625 88.1443 25.0000
70.7008 88.1443 25.0000
71.0391 88.1443 25.0000
71.3773 88.1443 25.0000
71.7156 88.1443 25.0000
72.0539 88.1443 25.0000
72.3922 88.1443 25.0000
72.7305 88.1443 25.0000
73.0687 88.1443 25.0000
73.4070 88.1443 25.0000
73.7453 88.1443 25.0000
74.0836 88.1443 25.0000
74.4219 88.1443 25.0000
74.7602 88.1443 25.0000
75.0984 88.1443 25.0000
75.4367 88.1443 25.0000
75.7750 88.1443 25.0000
76.1133 88.1443 25.0000
76.4516 88.1443 25.0000
76.7898 88.1443 25.0000
77.1281 88.1443 25.0000
77.4664 88.1443 25.0000
77.8047 88.1443 25.0000
78.1430 88.1443 25.0000
78.4812 88.1443 25.0000
78.8195 88.1443 25.0000
79.1578 88.1443 25.0000
79.4961 88.1443 25.0000
79.8344 88.1443 25.0000
80.1727 88.1443 25.0000
80.5109 88.1443 25.0000
80.8492 88.1443 25.0000
81.1875 88.1443 25.0000
81.5258 88.1443 25.0000
81.8641 88.1443 25.0000
82.2023 88.1443 25.0000
82.5406 88.1443 25.0000
82.8789 88.1443 25.0000
83.2172 88.1443 25.0000
83.5555 88.1443 25.0000
83.8937 88.1443 25.0000
84.2320 88.1443 25.0000
84.5703 88.1443 25.0000
84.9086 88.1443 25.0000
85.2469 88.1443 25.0000
85.5852 88.1443 25.0000
85.9234 88.1443 25.0000
86.2617 88.1443 25.0000
86.6000 88.1443 25.0000
0.0000 88.6598 25.0000
0.3383 88.6598 25.0000
0.6766 88.6598 25.0000
1.0148 88.6598 25.0000
1.3531 88.6598 25.0000
1.6914 88.6598 25.0000
2.0297 88.6598 25.0000
2.3680 88.6598 25.0000
2.7062 88.6598 25.0000
3.0445 88.6598 25.0000
3.3828 88.6598 25.0000
3.7211 88.6598 25.0000
4.0594 88.6598 25.0000
4.3977 88.6598 25.0000
4.7359 88.6598 25.0000
5.0742 88.6598 25.0000
5.4125 88.6598 25.0000
5.7508 88.6598 25.0000
6.0891 88.6598 25.0000
6.4273 88.6598 25.0000
6.7656 88.6598 25.0000
7.1039 88.6598 25.0000
7.4422 88.6598 25.0000
7.7805 88.6598 25.0000
8.1187 88.6598 25.0000
8.4570 88.6598 25.0000
8.7953 88.6598 25.0000
9.1336 88.6598 25.0000
9.4719 88.6598 25.0000
9.8102 88.6598 25.0000
10.1484 88.6598 25.0000
10.4867 88.6598 25.0000
10.8250 88.6598 25.0000
11.1633 88.6598 25.0000
11.5016 88.6598 25.0000
11.8398 88.6598 25.0000
12.1781 88.6598 25.0000
12.5164 88.6598 25.0000
12.8547 88.6598 25.0000
13.1930 88.6598 25.0000
13.5312 88.6598 25.0000
13.8695 88.6598 25.0000
14.2078 88.6598 25.0000
14.5461 88.6598 25.0000
14.8844 88.6598 25.0000
15.2227 88.6598 25.0000
15.5609 88.6598 25.0000
15.8992 88.6598 25.0000
16.2375 88.6598 25.0000
16.5758 88.6598 25.0000
16.9141 88.6598 25.0000
17.2523 88.6598 25.0000
17.5906 88.6598 25.0000
17.9289 88.6598 25.0000
18.2672 88.6598 25.0000
18.6055 88.6598 25.0000
18.9437 88.6598 25.0000
19.2820 88.6598 25.0000
19.6203 88.6598 25.0000
19.9586 88.6598 25.0000
20.2969 88.6598 25.0000
20.6352 88.6598 25.0000
20.9734 88.6598 25.0000
21.3117 88.6598 25.0000
21.6500 88.6598 25.0000
21.9883 88.6598 25.0000
22.3266 88.6598 25.0000
22.6648 88.6598 25.0000
23.0031 88.6598 25.0000
23.3414 88.6598 25.0000
23.6797 88.6598 25.0000
24.0180 88.6598 25.0000
24.3562 88.6598 25.0000
24.6945 88.6598 25.0000
25.0328 88.6598 25.0000
25.3711 88.6598 25.0000
25.7094 88.6598 25.0000
26.0477 88.6598 25.0000
26.3859 88.6598 25.0000
26.7242 88.6598 25.0000
27.0625 88.6598 25.0000
27.4008 88.6598 25.0000
27.7391 88.6598 25.0000
28.0773 88.6598 25.0000
28.4156 88.6598 25.0000
28.7539 88.6598 25.0000
29.0922 88.6598 25.0000
29.4305 88.6598 25.0000
29.7687 88.6598 25.0000
30.1070 88.6598 25.0000
30.4453 88.6598 25.0000
30.7836 88.6598 25.0000
31.1219 88.6598 25.0000
31.4602 88.6598 25.0000
31.7984 88.6598 25.0000
32.1367 88.6598 25.0000
32.4750 88.6598 25.0000
32.8133 88.6598 25.0000
33.1516 88.6598 25.0000
33.4898 88.6598 25.0000
33.8281 88.6598 25.0000
34.1664 88.6598 25.0000
34.5047 88.6598 25.0000
34.8430 88.6598 25.0000
35.1812 88.6598 25.0000
35.5195 88.6598 25.0000
35.8578 88.6598 25.0000
36.1961 88.6598 25.0000
36.5344 88.6598 25.0000
36.8727 88.6598 25.0000
37.2109 88.6598 25.0000
37.5492 88.6598 25.0000
37.8875 88.6598 25.0000
38.2258 88.6598 25.0000
38.5641 88.6598 25.0000
38.9023 88.6598 25.0000
39.2406 88.6598 25.0000
39.5789 88.6598 25.0000
39.9172 88.6598 25.0000
40.2555 88.6598 25.0000
40.5938 88.6598 25.0000
40.9320 88.6598 25.0000
41.2703 88.6598 25.0000
41.6086 88.6598 25.0000
41.9469 88.6598 25.0000
42.2852 88.6598 25.0000
42.6234 88.6598 25.0000
42.9617 88.6598 25.0000
43.3000 88.6598 25.0000
43.6383 88.6598 25.0000
43.9766 88.6598 25.0000
44.3148 88.6598 25.0000
44.6531 88.6598 25.0000
44.9914 88.6598 25.0000
45.3297 88.6598 25.0000
45.6680 88.6598 25.0000
46.0062 88.6598 25.0000
46.3445 88.6598 25.0000
46.6828 88.6598 25.0000
47.0211 88.6598 25.0000
47.3594 88.6598 25.0000
47.6977 88.6598 25.0000
48.0359 88.6598 25.0000
48.3742 88.6598 25.0000
48.7125 88.6598 25.0000
49.0508 88.6598 25.0000
49.3891 88.6598 25.0000
49.7273 88.6598 25.0000
50.0656 88.6598 25.0000
50.4039 88.6598 25.0000
50.7422 88.6598 25.0000
51.0805 88.6598 25.0000
51.4187 88.6598 25.0000
51.7570 88.6598 25.0000
52.0953 88.6598 25.0000
52.4336 88.6598 25.0000
52.7719 88.6598 25.0000
53.1102 88.6598 25.0000
53.4484 88.6598 25.0000
53.7867 88.6598 25.0000
54.1250 88.6598 25.0000
54.4633 88.6598 25.0000
54.8016 88.6598 25.0000
55.1398 88.6598 25.0000
55.4781 88.6598 25.0000
55.8164 88.6598 25.0000
56.1547 88.6598 25.0000
56.4930 88.6598 25.0000
56.8312 88.6598 25.0000
57.1695 88.6598 25.0000
57.5078 88.6598 25.0000
57.8461 88.6598 25.0000
58.1844 88.6598 25.0000
58.5227 88.6598 25.0000
58.8609 88.6598 25.0000
59.1992 88.6598 25.0000
59.5375 88.6598 25.0000
59.8758 88.6598 25.0000
60.2141 88.6598 25.0000
60.5523 88.6598 25.0000
60.8906 88.6598 25.0000
61.2289 88.6598 25.0000
61.5672 88.6598 25.0000
61.9055 88.6598 25.0000
62.2437 88.6598 25.0000
62.5820 88.6598 25.0000
62.9203 88.6598 25.0000
63.2586 88.6598 25.0000
63.5969 88.6598 25.0000
63.9352 88.6598 25.0000
64.2734 88.6598 25.0000
64.6117 88.6598 25.0000
64.9500 88.6598 25.0000
65.2883 88.6598 25.0000
65.6266 88.6598 25.0000
65.9648 88.6598 25.0000
66.3031 88.6598 25.0000
66.6414 88.6598 25.0000
66.9797 88.6598 25.0000
67.3180 88.6598 25.0000
67.6562 88.6598 25.0000
67.9945 88.6598 25.0000
68.3328 88.6598 25.0000
68.6711 88.6598 25.0000
69.0094 88.6598 25.0000
69.3477 88.6598 25.0000
69.6859 88.6598 25.0000
70.0242 88.6598 25.0000
70.3625 88.6598 25.0000
70.7008 88.6598 25.0000
71.0391 88.6598 25.0000
71.3773 88.6598 25.0000
71.7156 88.6598 25.0000
72.0539 88.6598 25.0000
72.3922 88.6598 25.0000
72.7305 88.6598 25.0000
73.0687 88.6598 25.0000
73.4070 88.6598 25.0000
73.7453 88.6598 25.0000
74.0836 88.6598 25.0000
74.4219 88.6598 25.0000
74.7602 88.6598 25.0000
75.0984 88.6598 25.0000
75.4367 88.6598 25.0000
75.7750 88.6598 25.0000
76.1133 88.6598 25.0000
76.4516 88.6598 25.0000
76.7898 88.6598 25.0000
77.1281 88.6598 25.0000
77.4664 88.6598 25.0000
77.8047 88.6598 25.0000
78.1430 88.6598 25.0000
78.4812 88.6598 25.0000
78.8195 88.6598 25.0000
79.1578 88.6598 25.0000
79.4961 88.6598 25.0000
79.8344 88.6598 25.0000
80.1727 88.6598 25.0000
80.5109 88.6598 25.0000
80.8492 88.6598 25.0000
81.1875 88.6598 25.0000
81.5258 88.6598 25.0000
81.8641 88.6598 25.0000
82.2023 88.6598 25.0000
82.5406 88.6598 25.0000
82.8789 88.6598 25.0000
83.2172 88.6598 25.0000
83.5555 88.6598 25.0000
83.8937 88.6598 25.0000
84.2320 88.6598 25.0000
84.5703 88.6598 25.0000
84.9086 88.6598 25.0000
85.2469 88.6598 25.0000
85.5852 88.6598 25.0000
85.9234 88.6598 25.0000
86.2617 88.6598 25.0000
86.6000 88.6598 25.0000
0.0000 89.1753 25.0000
0.3383 89.1753 25.0000
0.6766 89.1753 25.0000
1.0148 89.1753 25.0000
1.3531 89.1753 25.0000
1.6914 89.1753 25.0000
2.0297 89.1753 25.0000
2.3680 89.1753 25.0000
2.7062 89.1753 25.0000
3.0445 89.1753 25.0000
3.3828 89.1753 25.0000
3.7211 89.1753 25.0000
4.0594 89.1753 25.0000
4.3977 89.1753 25.0000
4.7359 89.1753 25.0000
5.0742 89.1753 25.0000
5.4125 89.1753 25.0000
5.7508 89.1753 25.0000
6.0891 89.1753 25.0000
6.4273 89.1753 25.0000
6.7656 89.1753 25.0000
7.1039 89.1753 25.0000
7.4422 89.1753 25.0000
7.7805 89.1753 25.0000
8.1187 89.1753 25.0000
8.4570 89.1753 25.0000
8.7953 89.1753 25.0000
9.1336 89.1753 25.0000
9.4719 89.1753 25.0000
9.8102 89.1753 25.0000
10.1484 89.1753 25.0000
10.4867 89.1753 25.0000
10.8250 89.1753 25.0000
11.1633 89.1753 25.0000
11.5016 89.1753 25.0000
11.8398 89.1753 25.0000
12.1781 89.1753 25.0000
12.5164 89.1753 25.0000
12.8547 89.1753 25.0000
13.1930 89.1753 25.0000
13.5312 89.1753 25.0000
13.8695 89.1753 25.0000
14.2078 89.1753 25.0000
14.5461 89.1753 25.0000
14.8844 89.1753 25.0000
15.2227 89.1753 25.0000
15.5609 89.1753 25.0000
15.8992 89.1753 25.0000
16.2375 89.1753 25.0000
16.5758 89.1753 25.0000
16.9141 89.1753 25.0000
17.2523 89.1753 25.0000
17.5906 89.1753 25.0000
17.9289 89.1753 25.0000
18.2672 89.1753 25.0000
18.6055 89.1753 25.0000
18.9437 89.1753 25.0000
19.2820 89.1753 25.0000
19.6203 89.1753 25.0000
19.9586 89.1753 25.0000
20.2969 89.1753 25.0000
20.6352 89.1753 25.0000
20.9734 89.1753 25.0000
21.3117 89.1753 25.0000
21.6500 89.1753 25.0000
21.9883 89.1753 25.0000
22.3266 89.1753 25.0000
22.6648 89.1753 25.0000
23.0031 89.1753 25.0000
23.3414 89.1753 25.0000
23.6797 89.1753 25.0000
24.0180 89.1753 25.0000
24.3562 89.1753 25.0000
24.6945 89.1753 25.0000
25.0328 89.1753 25.0000
25.3711 89.1753 25.0000
25.7094 89.1753 25.0000
26.0477 89.1753 25.0000
26.3859 89.1753 25.0000
26.7242 89.1753 25.0000
27.0625 89.1753 25.0000
27.4008 89.1753 25.0000
27.7391 89.1753 25.0000
28.0773 89.1753 25.0000
28.4156 89.1753 25.0000
28.7539 89.1753 25.0000
29.0922 89.1753 25.0000
29.4305 89.1753 25.0000
29.7687 89.1753 25.0000
30.1070 89.1753 25.0000
30.4453 89.1753 25.0000
30.7836 89.1753 25.0000
31.1219 89.1753 25.0000
31.4602 89.1753 25.0000
31.7984 89.1753 25.0000
32.1367 89.1753 25.0000
32.4750 89.1753 25.0000
32.8133 89.1753 25.0000
33.1516 89.1753 25.0000
33.4898 89.1753 25.0000
33.8281 89.1753 25.0000
34.1664 89.1753 25.0000
34.5047 89.1753 25.0000
34.8430 89.1753 25.0000
35.1812 89.1753 25.0000
35.5195 89.1753 25.0000
35.8578 89.1753 25.0000
36.1961 89.1753 25.0000
36.5344 89.1753 25.0000
36.8727 89.1753 25.0000
37.2109 89.1753 25.0000
37.5492 89.1753 25.0000
37.8875 89.1753 25.0000
38.2258 89.1753 25.0000
38.5641 89.1753 25.0000
38.9023 89.1753 25.0000
39.2406 89.1753 25.0000
39.5789 89.1753 25.0000
39.9172 89.1753 25.0000
40.2555 89.1753 25.0000
40.5938 89.1753 25.0000
40.9320 89.1753 25.0000
41.2703 89.1753 25.0000
41.6086 89.1753 25.0000
41.9469 89.1753 25.0000
42.2852 89.1753 25.0000
42.6234 89.1753 25.0000
42.9617 89.1753 25.0000
43.3000 89.1753 25.0000
43.6383 89.1753 25.0000
43.9766 89.1753 25.0000
44.3148 89.1753 25.0000
44.6531 89.1753 25.0000
44.9914 89.1753 25.0000
45.3297 89.1753 25.0000
45.6680 89.1753 25.0000
46.0062 89.1753 25.0000
46.3445 89.1753 25.0000
46.6828 89.1753 25.0000
47.0211 89.1753 25.0000
47.3594 89.1753 25.0000
47.6977 89.1753 25.0000
48.0359 89.1753 25.0000
48.3742 89.1753 25.0000
48.7125 89.1753 25.0000
49.0508 89.1753 25.0000
49.3891 89.1753 25.0000
49.7273 89.1753 25.0000
50.0656 89.1753 25.0000
50.4039 89.1753 25.0000
50.7422 89.1753 25.0000
51.0805 89.1753 25.0000
51.4187 89.1753 25.0000
51.7570 89.1753 25.0000
52.0953 89.1753 25.0000
52.4336 89.1753 25.0000
52.7719 89.1753 25.0000
53.1102 89.1753 25.0000
53.4484 89.1753 25.0000
53.7867 89.1753 25.0000
54.1250 89.1753 25.0000
54.4633 89.1753 25.0000
54.8016 89.1753 25.0000
55.1398 89.1753 25.0000
55.4781 89.1753 25.0000
55.8164 89.1753 25.0000
56.1547 89.1753 25.0000
56.4930 89.1753 25.0000
56.8312 89.1753 25.0000
57.1695 89.1753 25.0000
57.5078 89.1753 25.0000
57.8461 89.1753 25.0000
58.1844 89.1753 25.0000
58.5227 89.1753 25.0000
58.8609 89.1753 25.0000
59.1992 89.1753 25.0000
59.5375 89.1753 25.0000
59.8758 89.1753 25.0000
60.2141 89.1753 25.0000
60.5523 89.1753 25.0000
60.8906 89.1753 25.0000
61.2289 89.1753 25.0000
61.5672 89.1753 25.0000
61.9055 89.1753 25.0000
62.2437 89.1753 25.0000
62.5820 89.1753 25.0000
62.9203 89.1753 25.0000
63.2586 89.1753 25.0000
63.5969 89.1753 25.0000
63.9352 89.1753 25.0000
64.2734 89.1753 25.0000
64.6117 89.1753 25.0000
64.9500 89.1753 25.0000
65.2883 89.1753 25.0000
65.6266 89.1753 25.0000
65.9648 89.1753 25.0000
66.3031 89.1753 25.0000
66.6414 89.1753 25.0000
66.9797 89.1753 25.0000
67.3180 89.1753 25.0000
67.6562 89.1753 25.0000
67.9945 89.1753 25.0000
68.3328 89.1753 25.0000
68.6711 89.1753 25.0000
69.0094 89.1753 25.0000
69.3477 89.1753 25.0000
69.6859 89.1753 25.0000
70.0242 89.1753 25.0000
70.3625 89.1753 25.0000
70.7008 89.1753 25.0000
71.0391 89.1753 25.0000
71.3773 89.1753 25.0000
71.7156 89.1753 25.0000
72.0539 89.1753 25.0000
72.3922 89.1753 25.0000
72.7305 89.1753 25.0000
73.0687 89.1753 25.0000
73.4070 89.1753 25.0000
73.7453 89.1753 25.0000
74.0836 89.1753 25.0000
74.4219 89.1753 25.0000
74.7602 89.1753 25.0000
75.0984 89.1753 25.0000
75.4367 89.1753 25.0000
75.7750 89.1753 25.0000
76.1133 89.1753 25.0000
76.4516 89.1753 25.0000
76.7898 89.1753 25.0000
77.1281 89.1753 25.0000
77.4664 89.1753 25.0000
77.8047 89.1753 25.0000
78.1430 89.1753 25.0000
78.4812 89.1753 25.0000
78.8195 89.1753 25.0000
79.1578 89.1753 25.0000
79.4961 89.1753 25.0000
79.8344 89.1753 25.0000
80.1727 89.1753 25.0000
80.5109 89.1753 25.0000
80.8492 89.1753 25.0000
81.1875 89.1753 25.0000
81.5258 89.1753 25.0000
81.8641 89.1753 25.0000
82.2023 89.1753 25.0000
82.5406 89.1753 25.0000
82.8789 89.1753 25.0000
83.2172 89.1753 25.0000
83.5555 89.1753 25.0000
83.8937 89.1753 25.0000
84.2320 89.1753 25.0000
84.5703 89.1753 25.0000
84.9086 89.1753 25.0000
85.2469 89.1753 25.0000
85.5852 89.1753 25.0000
85.9234 89.1753 25.0000
86.2617 89.1753 25.0000
86.6000 89.1753 25.0000
0.0000 89.6907 25.0000
0.3383 89.6907 25.0000
0.6766 89.6907 25.0000
1.0148 89.6907 25.0000
1.3531 89.6907 25.0000
1.6914 89.6907 25.0000
2.0297 89.6907 25.0000
2.3680 89.6907 25.0000
2.7062 89.6907 25.0000
3.0445 89.6907 25.0000
3.3828 89.6907 25.0000
3.7211 89.6907 25.0000
4.0594 89.6907 25.0000
4.3977 89.6907 25.0000
4.7359 89.6907 25.0000
5.0742 89.6907 25.0000
5.4125 89.6907 25.0000
5.7508 89.6907 25.0000
6.0891 89.6907 25.0000
6.4273 89.6907 25.0000
6.7656 89.6907 25.0000
7.1039 89.6907 25.0000
7.4422 89.6907 25.0000
7.7805 89.6907 25.0000
8.1187 89.6907 25.0000
8.4570 89.6907 25.0000
8.7953 89.6907 25.0000
9.1336 89.6907 25.0000
9.4719 89.6907 25.0000
9.8102 89.6907 25.0000
10.1484 89.6907 25.0000
10.4867 89.6907 25.0000
10.8250 89.6907 25.0000
11.1633 89.6907 25.0000
11.5016 89.6907 25.0000
11.8398 89.6907 25.0000
12.1781 89.6907 25.0000
12.5164 89.6907 25.0000
12.8547 89.6907 25.0000
13.1930 89.6907 25.0000
13.5312 89.6907 25.0000
13.8695 89.6907 25.0000
14.2078 89.6907 25.0000
14.5461 89.6907 25.0000
14.8844 89.6907 25.0000
15.2227 89.6907 25.0000
15.5609 89.6907 25.0000
15.8992 89.6907 25.0000
16.2375 89.6907 25.0000
16.5758 89.6907 25.0000
16.9141 89.6907 25.0000
17.2523 89.6907 25.0000
17.5906 89.6907 25.0000
17.9289 89.6907 25.0000
18.2672 89.6907 25.0000
18.6055 89.6907 25.0000
18.9437 89.6907 25.0000
19.2820 89.6907 25.0000
19.6203 89.6907 25.0000
19.9586 89.6907 25.0000
20.2969 89.6907 25.0000
20.6352 89.6907 25.0000
20.9734 89.6907 25.0000
21.3117 89.6907 25.0000
21.6500 89.6907 25.0000
21.9883 89.6907 25.0000
22.3266 89.6907 25.0000
22.6648 89.6907 25.0000
23.0031 89.6907 25.0000
23.3414 89.6907 25.0000
23.6797 89.6907 25.0000
24.0180 89.6907 25.0000
24.3562 89.6907 25.0000
24.6945 89.6907 25.0000
25.0328 89.6907 25.0000
25.3711 89.6907 25.0000
25.7094 89.6907 25.0000
26.0477 89.6907 25.0000
26.3859 89.6907 25.0000
26.7242 89.6907 25.0000
27.0625 89.6907 25.0000
27.4008 89.6907 25.0000
27.7391 89.6907 25.0000
28.0773 89.6907 25.0000
28.4156 89.6907 25.0000
28.7539 89.6907 25.0000
29.0922 89.6907 25.0000
29.4305 89.6907 25.0000
29.7687 89.6907 25.0000
30.1070 89.6907 25.0000
30.4453 89.6907 25.0000
30.7836 89.6907 25.0000
31.1219 89.6907 25.0000
31.4602 89.6907 25.0000
31.7984 89.6907 25.0000
32.1367 89.6907 25.0000
32.4750 89.6907 25.0000
32.8133 89.6907 25.0000
33.1516 89.6907 25.0000
33.4898 89.6907 25.0000
33.8281 89.6907 25.0000
34.1664 89.6907 25.0000
34.5047 89.6907 25.0000
34.8430 89.6907 25.0000
35.1812 89.6907 25.0000
35.5195 89.6907 25.0000
35.8578 89.6907 25.0000
36.1961 89.6907 25.0000
36.5344 89.6907 25.0000
36.8727 89.6907 25.0000
37.2109 89.6907 25.0000
37.5492 89.6907 25.0000
37.8875 89.6907 25.0000
38.2258 89.6907 25.0000
38.5641 89.6907 25.0000
38.9023 89.6907 25.0000
39.2406 89.6907 25.0000
39.5789 89.6907 25.0000
39.9172 89.6907 25.0000
40.2555 89.6907 25.0000
40.5938 89.6907 25.0000
40.9320 89.6907 25.0000
41.2703 89.6907 25.0000
41.6086 89.6907 25.0000
41.9469 89.6907 25.0000
42.2852 89.6907 25.0000
42.6234 89.6907 25.0000
42.9617 89.6907 25.0000
43.3000 89.6907 25.0000
43.6383 89.6907 25.0000
43.9766 89.6907 25.0000
44.3148 89.6907 25.0000
44.6531 89.6907 25.0000
44.9914 89.6907 25.0000
45.3297 89.6907 25.0000
45.6680 89.6907 25.0000
46.0062 89.6907 25.0000
46.3445 89.6907 25.0000
46.6828 89.6907 25.0000
47.0211 89.6907 25.0000
47.3594 89.6907 25.0000
47.6977 89.6907 25.0000
48.0359 89.6907 25.0000
48.3742 89.6907 25.0000
48.7125 89.6907 25.0000
49.0508 89.6907 25.0000
49.3891 89.6907 25.0000
49.7273 89.6907 25.0000
50.0656 89.6907 25.0000
50.4039 89.6907 25.0000
50.7422 89.6907 25.0000
51.0805 89.6907 25.0000
51.4187 89.6907 25.0000
51.7570 89.6907 25.0000
52.0953 89.6907 25.0000
52.4336 89.6907 25.0000
52.7719 89.6907 25.0000
53.1102 89.6907 25.0000
53.4484 89.6907 25.0000
53.7867 89.6907 25.0000
54.1250 89.6907 25.0000
54.4633 89.6907 25.0000
54.8016 89.6907 25.0000
55.1398 89.6907 25.0000
55.4781 89.6907 25.0000
55.8164 89.6907 25.0000
56.1547 89.6907 25.0000
56.4930 89.6907 25.0000
56.8312 89.6907 25.0000
57.1695 89.6907 25.0000
57.5078 89.6907 25.0000
57.8461 89.6907 25.0000
58.1844 89.6907 25.0000
58.5227 89.6907 25.0000
58.8609 89.6907 25.0000
59.1992 89.6907 25.0000
59.5375 89.6907 25.0000
59.8758 89.6907 25.0000
60.2141 89.6907 25.0000
60.5523 89.6907 25.0000
60.8906 89.6907 25.0000
61.2289 89.6907 25.0000
61.5672 89.6907 25.0000
61.9055 89.6907 25.0000
62.2437 89.6907 25.0000
62.5820 89.6907 25.0000
62.9203 89.6907 25.0000
63.2586 89.6907 25.0000
63.5969 89.6907 25.0000
63.9352 89.6907 25.0000
64.2734 89.6907 25.0000
64.6117 89.6907 25.0000
64.9500 89.6907 25.0000
65.2883 89.6907 25.0000
